size,block_size,assoc,predictor,miss_penalty,pipeline_depth,instructions,cycles,CPI,cache_stalls,cache_hitrate,branch_stalls,branch_hitrate
4096,1024,2,1,100,9,10000,120998,12.1,458300,0.52,5598,0.757
4096,1024,2,1,100,13,10000,123486,12.349,458300,0.52,8086,0.757
4096,1024,2,2,25,1,10000,36693,3.669,114575,0.52,343,0.866
4096,1024,2,2,25,5,10000,38065,3.807,114575,0.52,1715,0.866
4096,1024,2,2,25,9,10000,39437,3.944,114575,0.52,3087,0.866
4096,1024,2,2,25,13,10000,40809,4.081,114575,0.52,4459,0.866
4096,1024,2,2,50,1,10000,63043,6.304,229150,0.52,343,0.866
4096,1024,2,2,50,5,10000,64415,6.441,229150,0.52,1715,0.866
4096,1024,2,2,50,9,10000,65787,6.579,229150,0.52,3087,0.866
4096,1024,2,2,50,13,10000,67159,6.716,229150,0.52,4459,0.866
4096,1024,2,2,75,1,10000,89393,8.939,343725,0.52,343,0.866
4096,1024,2,2,75,5,10000,90765,9.076,343725,0.52,1715,0.866
4096,1024,2,2,75,9,10000,92137,9.214,343725,0.52,3087,0.866
4096,1024,2,2,75,13,10000,93509,9.351,343725,0.52,4459,0.866
4096,1024,2,2,100,1,10000,115743,11.574,458300,0.52,343,0.866
4096,1024,2,2,100,5,10000,117115,11.711,458300,0.52,1715,0.866
4096,1024,2,2,100,9,10000,118487,11.849,458300,0.52,3087,0.866
4096,1024,2,2,100,13,10000,119859,11.986,458300,0.52,4459,0.866
4096,1024,4,1,25,1,10000,36572,3.657,289625,0.301,622,0.757
4096,1024,4,1,25,5,10000,39060,3.906,289625,0.301,3110,0.757
4096,1024,4,1,25,9,10000,41548,4.155,289625,0.301,5598,0.757
4096,1024,4,1,25,13,10000,44036,4.404,289625,0.301,8086,0.757
4096,1024,4,1,50,1,10000,62522,6.252,579250,0.301,622,0.757
4096,1024,4,1,50,5,10000,65010,6.501,579250,0.301,3110,0.757
4096,1024,4,1,50,9,10000,67498,6.75,579250,0.301,5598,0.757
4096,1024,4,1,50,13,10000,69986,6.999,579250,0.301,8086,0.757
4096,1024,4,1,75,1,10000,88472,8.847,868875,0.301,622,0.757
4096,1024,4,1,75,5,10000,90960,9.096,868875,0.301,3110,0.757
4096,1024,4,1,75,9,10000,93448,9.345,868875,0.301,5598,0.757
4096,1024,4,1,75,13,10000,95936,9.594,868875,0.301,8086,0.757
4096,1024,4,1,100,1,10000,114422,11.442,1158500,0.301,622,0.757
4096,1024,4,1,100,5,10000,116910,11.691,1158500,0.301,3110,0.757
4096,1024,4,1,100,9,10000,119398,11.94,1158500,0.301,5598,0.757
4096,1024,4,1,100,13,10000,121886,12.189,1158500,0.301,8086,0.757
4096,1024,4,2,25,1,10000,36293,3.629,289625,0.301,343,0.866
4096,1024,4,2,25,5,10000,37665,3.767,289625,0.301,1715,0.866
4096,1024,4,2,25,9,10000,39037,3.904,289625,0.301,3087,0.866
4096,1024,4,2,25,13,10000,40409,4.041,289625,0.301,4459,0.866
4096,1024,4,2,50,1,10000,62243,6.224,579250,0.301,343,0.866
4096,1024,4,2,50,5,10000,63615,6.362,579250,0.301,1715,0.866
4096,1024,4,2,50,9,10000,64987,6.499,579250,0.301,3087,0.866
4096,1024,4,2,50,13,10000,66359,6.636,579250,0.301,4459,0.866
4096,1024,4,2,75,1,10000,88193,8.819,868875,0.301,343,0.866
4096,1024,4,2,75,5,10000,89565,8.957,868875,0.301,1715,0.866
4096,1024,4,2,75,9,10000,90937,9.094,868875,0.301,3087,0.866
4096,1024,4,2,75,13,10000,92309,9.231,868875,0.301,4459,0.866
4096,1024,4,2,100,1,10000,114143,11.414,1158500,0.301,343,0.866
4096,1024,4,2,100,5,10000,115515,11.552,1158500,0.301,1715,0.866
4096,1024,4,2,100,9,10000,116887,11.689,1158500,0.301,3087,0.866
4096,1024,4,2,100,13,10000,118259,11.826,1158500,0.301,4459,0.866
4096,2048,1,1,25,1,10000,36547,3.655,25925,0.828,622,0.757
4096,2048,1,1,25,5,10000,39035,3.904,25925,0.828,3110,0.757
4096,2048,1,1,25,9,10000,41523,4.152,25925,0.828,5598,0.757
4096,2048,1,1,25,13,10000,44011,4.401,25925,0.828,8086,0.757
4096,2048,1,1,50,1,10000,62472,6.247,51850,0.828,622,0.757
4096,2048,1,1,50,5,10000,64960,6.496,51850,0.828,3110,0.757
4096,2048,1,1,50,9,10000,67448,6.745,51850,0.828,5598,0.757
4096,2048,1,1,50,13,10000,69936,6.994,51850,0.828,8086,0.757
4096,2048,1,1,75,1,10000,88397,8.84,77775,0.828,622,0.757
4096,2048,1,1,75,5,10000,90885,9.088,77775,0.828,3110,0.757
4096,2048,1,1,75,9,10000,93373,9.337,77775,0.828,5598,0.757
4096,2048,1,1,75,13,10000,95861,9.586,77775,0.828,8086,0.757
4096,2048,1,1,100,1,10000,114322,11.432,103700,0.828,622,0.757
4096,2048,1,1,100,5,10000,116810,11.681,103700,0.828,3110,0.757
4096,2048,1,1,100,9,10000,119298,11.93,103700,0.828,5598,0.757
4096,2048,1,1,100,13,10000,121786,12.179,103700,0.828,8086,0.757
4096,2048,1,2,25,1,10000,36268,3.627,25925,0.828,343,0.866
4096,2048,1,2,25,5,10000,37640,3.764,25925,0.828,1715,0.866
4096,2048,1,2,25,9,10000,39012,3.901,25925,0.828,3087,0.866
4096,2048,1,2,25,13,10000,40384,4.038,25925,0.828,4459,0.866
4096,2048,1,2,50,1,10000,62193,6.219,51850,0.828,343,0.866
4096,2048,1,2,50,5,10000,63565,6.356,51850,0.828,1715,0.866
4096,2048,1,2,50,9,10000,64937,6.494,51850,0.828,3087,0.866
4096,2048,1,2,50,13,10000,66309,6.631,51850,0.828,4459,0.866
4096,2048,1,2,75,1,10000,88118,8.812,77775,0.828,343,0.866
4096,2048,1,2,75,5,10000,89490,8.949,77775,0.828,1715,0.866
4096,2048,1,2,75,9,10000,90862,9.086,77775,0.828,3087,0.866
4096,2048,1,2,75,13,10000,92234,9.223,77775,0.828,4459,0.866
4096,2048,1,2,100,1,10000,114043,11.404,103700,0.828,343,0.866
4096,2048,1,2,100,5,10000,115415,11.541,103700,0.828,1715,0.866
4096,2048,1,2,100,9,10000,116787,11.679,103700,0.828,3087,0.866
4096,2048,1,2,100,13,10000,118159,11.816,103700,0.828,4459,0.866
4096,2048,2,1,25,1,10000,36472,3.647,111625,0.528,622,0.757
4096,2048,2,1,25,5,10000,38960,3.896,111625,0.528,3110,0.757
4096,2048,2,1,25,9,10000,41448,4.145,111625,0.528,5598,0.757
4096,2048,2,1,25,13,10000,43936,4.394,111625,0.528,8086,0.757
4096,2048,2,1,50,1,10000,62322,6.232,223250,0.528,622,0.757
4096,2048,2,1,50,5,10000,64810,6.481,223250,0.528,3110,0.757
4096,2048,2,1,50,9,10000,67298,6.73,223250,0.528,5598,0.757
4096,2048,2,1,50,13,10000,69786,6.979,223250,0.528,8086,0.757
4096,2048,2,1,75,1,10000,88172,8.817,334875,0.528,622,0.757
4096,2048,2,1,75,5,10000,90660,9.066,334875,0.528,3110,0.757
4096,2048,2,1,75,9,10000,93148,9.315,334875,0.528,5598,0.757
4096,2048,2,1,75,13,10000,95636,9.564,334875,0.528,8086,0.757
4096,2048,2,1,100,1,10000,114022,11.402,446500,0.528,622,0.757
4096,2048,2,1,100,5,10000,116510,11.651,446500,0.528,3110,0.757
4096,2048,2,1,100,9,10000,118998,11.9,446500,0.528,5598,0.757
4096,2048,2,1,100,13,10000,121486,12.149,446500,0.528,8086,0.757
4096,2048,2,2,25,1,10000,36193,3.619,111625,0.528,343,0.866
4096,2048,2,2,25,5,10000,37565,3.756,111625,0.528,1715,0.866
4096,2048,2,2,25,9,10000,38937,3.894,111625,0.528,3087,0.866
4096,2048,2,2,25,13,10000,40309,4.031,111625,0.528,4459,0.866
4096,2048,2,2,50,1,10000,62043,6.204,223250,0.528,343,0.866
4096,2048,2,2,50,5,10000,63415,6.341,223250,0.528,1715,0.866
4096,2048,2,2,50,9,10000,64787,6.479,223250,0.528,3087,0.866
4096,2048,2,2,50,13,10000,66159,6.616,223250,0.528,4459,0.866
4096,2048,2,2,75,1,10000,87893,8.789,334875,0.528,343,0.866
4096,2048,2,2,75,5,10000,89265,8.927,334875,0.528,1715,0.866
4096,2048,2,2,75,9,10000,90637,9.064,334875,0.528,3087,0.866
4096,2048,2,2,75,13,10000,92009,9.201,334875,0.528,4459,0.866
4096,2048,2,2,100,1,10000,113743,11.374,446500,0.528,343,0.866
4096,2048,2,2,100,5,10000,115115,11.511,446500,0.528,1715,0.866
4096,2048,2,2,100,9,10000,116487,11.649,446500,0.528,3087,0.866
4096,2048,2,2,100,13,10000,117859,11.786,446500,0.528,4459,0.866
8192,8,1,1,25,1,10000,35997,3.6,25375,0.831,622,0.757
8192,8,1,1,25,5,10000,38485,3.849,25375,0.831,3110,0.757
8192,8,1,1,25,9,10000,40973,4.097,25375,0.831,5598,0.757
8192,8,1,1,25,13,10000,43461,4.346,25375,0.831,8086,0.757
8192,8,1,1,50,1,10000,61372,6.137,50750,0.831,622,0.757
8192,8,1,1,50,5,10000,63860,6.386,50750,0.831,3110,0.757
8192,8,1,1,50,9,10000,66348,6.635,50750,0.831,5598,0.757
8192,8,1,1,50,13,10000,68836,6.884,50750,0.831,8086,0.757
8192,8,1,1,75,1,10000,86747,8.675,76125,0.831,622,0.757
8192,8,1,1,75,5,10000,89235,8.924,76125,0.831,3110,0.757
8192,8,1,1,75,9,10000,91723,9.172,76125,0.831,5598,0.757
8192,8,1,1,75,13,10000,94211,9.421,76125,0.831,8086,0.757
8192,8,1,1,100,1,10000,112122,11.212,101500,0.831,622,0.757
8192,8,1,1,100,5,10000,114610,11.461,101500,0.831,3110,0.757
8192,8,1,1,100,9,10000,117098,11.71,101500,0.831,5598,0.757
8192,8,1,1,100,13,10000,119586,11.959,101500,0.831,8086,0.757
8192,8,1,2,25,1,10000,35718,3.572,25375,0.831,343,0.866
8192,8,1,2,25,5,10000,37090,3.709,25375,0.831,1715,0.866
8192,8,1,2,25,9,10000,38462,3.846,25375,0.831,3087,0.866
8192,8,1,2,25,13,10000,39834,3.983,25375,0.831,4459,0.866
8192,8,1,2,50,1,10000,61093,6.109,50750,0.831,343,0.866
8192,8,1,2,50,5,10000,62465,6.247,50750,0.831,1715,0.866
8192,8,1,2,50,9,10000,63837,6.384,50750,0.831,3087,0.866
8192,8,1,2,50,13,10000,65209,6.521,50750,0.831,4459,0.866
8192,8,1,2,75,1,10000,86468,8.647,76125,0.831,343,0.866
8192,8,1,2,75,5,10000,87840,8.784,76125,0.831,1715,0.866
8192,8,1,2,75,9,10000,89212,8.921,76125,0.831,3087,0.866
8192,8,1,2,75,13,10000,90584,9.058,76125,0.831,4459,0.866
8192,8,1,2,100,1,10000,111843,11.184,101500,0.831,343,0.866
8192,8,1,2,100,5,10000,113215,11.322,101500,0.831,1715,0.866
8192,8,1,2,100,9,10000,114587,11.459,101500,0.831,3087,0.866
8192,8,1,2,100,13,10000,115959,11.596,101500,0.831,4459,0.866
8192,8,2,1,25,1,10000,35997,3.6,102675,0.549,622,0.757
8192,8,2,1,25,5,10000,38485,3.849,102675,0.549,3110,0.757
8192,8,2,1,25,9,10000,40973,4.097,102675,0.549,5598,0.757
8192,8,2,1,25,13,10000,43461,4.346,102675,0.549,8086,0.757
8192,8,2,1,50,1,10000,61372,6.137,205350,0.549,622,0.757
8192,8,2,1,50,5,10000,63860,6.386,205350,0.549,3110,0.757
8192,8,2,1,50,9,10000,66348,6.635,205350,0.549,5598,0.757
8192,8,2,1,50,13,10000,68836,6.884,205350,0.549,8086,0.757
8192,8,2,1,75,1,10000,86747,8.675,308025,0.549,622,0.757
8192,8,2,1,75,5,10000,89235,8.924,308025,0.549,3110,0.757
8192,8,2,1,75,9,10000,91723,9.172,308025,0.549,5598,0.757
8192,8,2,1,75,13,10000,94211,9.421,308025,0.549,8086,0.757
8192,8,2,1,100,1,10000,112122,11.212,410700,0.549,622,0.757
8192,8,2,1,100,5,10000,114610,11.461,410700,0.549,3110,0.757
8192,8,2,1,100,9,10000,117098,11.71,410700,0.549,5598,0.757
8192,8,2,1,100,13,10000,119586,11.959,410700,0.549,8086,0.757
8192,8,2,2,25,1,10000,35718,3.572,102675,0.549,343,0.866
8192,8,2,2,25,5,10000,37090,3.709,102675,0.549,1715,0.866
8192,8,2,2,25,9,10000,38462,3.846,102675,0.549,3087,0.866
8192,8,2,2,25,13,10000,39834,3.983,102675,0.549,4459,0.866
8192,8,2,2,50,1,10000,61093,6.109,205350,0.549,343,0.866
8192,8,2,2,50,5,10000,62465,6.247,205350,0.549,1715,0.866
8192,8,2,2,50,9,10000,63837,6.384,205350,0.549,3087,0.866
8192,8,2,2,50,13,10000,65209,6.521,205350,0.549,4459,0.866
8192,8,2,2,75,1,10000,86468,8.647,308025,0.549,343,0.866
8192,8,2,2,75,5,10000,87840,8.784,308025,0.549,1715,0.866
8192,8,2,2,75,9,10000,89212,8.921,308025,0.549,3087,0.866
8192,8,2,2,75,13,10000,90584,9.058,308025,0.549,4459,0.866
8192,8,2,2,100,1,10000,111843,11.184,410700,0.549,343,0.866
8192,8,2,2,100,5,10000,113215,11.322,410700,0.549,1715,0.866
8192,8,2,2,100,9,10000,114587,11.459,410700,0.549,3087,0.866
8192,8,2,2,100,13,10000,115959,11.596,410700,0.549,4459,0.866
8192,8,4,1,25,1,10000,36022,3.602,260150,0.325,622,0.757
8192,8,4,1,25,5,10000,38510,3.851,260150,0.325,3110,0.757
8192,8,4,1,25,9,10000,40998,4.1,260150,0.325,5598,0.757
8192,8,4,1,25,13,10000,43486,4.349,260150,0.325,8086,0.757
8192,8,4,1,50,1,10000,61422,6.142,520300,0.325,622,0.757
8192,8,4,1,50,5,10000,63910,6.391,520300,0.325,3110,0.757
8192,8,4,1,50,9,10000,66398,6.64,520300,0.325,5598,0.757
8192,8,4,1,50,13,10000,68886,6.889,520300,0.325,8086,0.757
8192,8,4,1,75,1,10000,86822,8.682,780450,0.325,622,0.757
8192,8,4,1,75,5,10000,89310,8.931,780450,0.325,3110,0.757
8192,8,4,1,75,9,10000,91798,9.18,780450,0.325,5598,0.757
8192,8,4,1,75,13,10000,94286,9.429,780450,0.325,8086,0.757
8192,8,4,1,100,1,10000,112222,11.222,1040600,0.325,622,0.757
8192,8,4,1,100,5,10000,114710,11.471,1040600,0.325,3110,0.757
8192,8,4,1,100,9,10000,117198,11.72,1040600,0.325,5598,0.757
8192,8,4,1,100,13,10000,119686,11.969,1040600,0.325,8086,0.757
8192,8,4,2,25,1,10000,35743,3.574,260150,0.325,343,0.866
8192,8,4,2,25,5,10000,37115,3.712,260150,0.325,1715,0.866
8192,8,4,2,25,9,10000,38487,3.849,260150,0.325,3087,0.866
8192,8,4,2,25,13,10000,39859,3.986,260150,0.325,4459,0.866
8192,8,4,2,50,1,10000,61143,6.114,520300,0.325,343,0.866
8192,8,4,2,50,5,10000,62515,6.252,520300,0.325,1715,0.866
8192,8,4,2,50,9,10000,63887,6.389,520300,0.325,3087,0.866
8192,8,4,2,50,13,10000,65259,6.526,520300,0.325,4459,0.866
8192,8,4,2,75,1,10000,86543,8.654,780450,0.325,343,0.866
8192,8,4,2,75,5,10000,87915,8.791,780450,0.325,1715,0.866
8192,8,4,2,75,9,10000,89287,8.929,780450,0.325,3087,0.866
8192,8,4,2,75,13,10000,90659,9.066,780450,0.325,4459,0.866
8192,8,4,2,100,1,10000,111943,11.194,1040600,0.325,343,0.866
8192,8,4,2,100,5,10000,113315,11.332,1040600,0.325,1715,0.866
8192,8,4,2,100,9,10000,114687,11.469,1040600,0.325,3087,0.866
8192,8,4,2,100,13,10000,116059,11.606,1040600,0.325,4459,0.866
8192,8,8,1,25,1,10000,36022,3.602,576625,0.178,622,0.757
8192,8,8,1,25,5,10000,38510,3.851,576625,0.178,3110,0.757
8192,8,8,1,25,9,10000,40998,4.1,576625,0.178,5598,0.757
8192,8,8,1,25,13,10000,43486,4.349,576625,0.178,8086,0.757
8192,8,8,1,50,1,10000,61422,6.142,1153250,0.178,622,0.757
8192,8,8,1,50,5,10000,63910,6.391,1153250,0.178,3110,0.757
8192,8,8,1,50,9,10000,66398,6.64,1153250,0.178,5598,0.757
8192,8,8,1,50,13,10000,68886,6.889,1153250,0.178,8086,0.757
8192,8,8,1,75,1,10000,86822,8.682,1729875,0.178,622,0.757
8192,8,8,1,75,5,10000,89310,8.931,1729875,0.178,3110,0.757
8192,8,8,1,75,9,10000,91798,9.18,1729875,0.178,5598,0.757
8192,8,8,1,75,13,10000,94286,9.429,1729875,0.178,8086,0.757
8192,8,8,1,100,1,10000,112222,11.222,2306500,0.178,622,0.757
8192,8,8,1,100,5,10000,114710,11.471,2306500,0.178,3110,0.757
8192,8,8,1,100,9,10000,117198,11.72,2306500,0.178,5598,0.757
8192,8,8,1,100,13,10000,119686,11.969,2306500,0.178,8086,0.757
8192,8,8,2,25,1,10000,35743,3.574,576625,0.178,343,0.866
8192,8,8,2,25,5,10000,37115,3.712,576625,0.178,1715,0.866
8192,8,8,2,25,9,10000,38487,3.849,576625,0.178,3087,0.866
8192,8,8,2,25,13,10000,39859,3.986,576625,0.178,4459,0.866
8192,8,8,2,50,1,10000,61143,6.114,1153250,0.178,343,0.866
8192,8,8,2,50,5,10000,62515,6.252,1153250,0.178,1715,0.866
8192,8,8,2,50,9,10000,63887,6.389,1153250,0.178,3087,0.866
8192,8,8,2,50,13,10000,65259,6.526,1153250,0.178,4459,0.866
8192,8,8,2,75,1,10000,86543,8.654,1729875,0.178,343,0.866
8192,8,8,2,75,5,10000,87915,8.791,1729875,0.178,1715,0.866
8192,8,8,2,75,9,10000,89287,8.929,1729875,0.178,3087,0.866
8192,8,8,2,75,13,10000,90659,9.066,1729875,0.178,4459,0.866
8192,8,8,2,100,1,10000,111943,11.194,2306500,0.178,343,0.866
8192,8,8,2,100,5,10000,113315,11.332,2306500,0.178,1715,0.866
8192,8,8,2,100,9,10000,114687,11.469,2306500,0.178,3087,0.866
8192,8,8,2,100,13,10000,116059,11.606,2306500,0.178,4459,0.866
8192,8,16,1,25,1,10000,36022,3.602,1209875,0.094,622,0.757
8192,8,16,1,25,5,10000,38510,3.851,1209875,0.094,3110,0.757
8192,8,16,1,25,9,10000,40998,4.1,1209875,0.094,5598,0.757
8192,8,16,1,25,13,10000,43486,4.349,1209875,0.094,8086,0.757
8192,8,16,1,50,1,10000,61422,6.142,2419750,0.094,622,0.757
8192,8,16,1,50,5,10000,63910,6.391,2419750,0.094,3110,0.757
8192,8,16,1,50,9,10000,66398,6.64,2419750,0.094,5598,0.757
8192,8,16,1,50,13,10000,68886,6.889,2419750,0.094,8086,0.757
8192,8,16,1,75,1,10000,86822,8.682,3629625,0.094,622,0.757
8192,8,16,1,75,5,10000,89310,8.931,3629625,0.094,3110,0.757
8192,8,16,1,75,9,10000,91798,9.18,3629625,0.094,5598,0.757
8192,8,16,1,75,13,10000,94286,9.429,3629625,0.094,8086,0.757
8192,8,16,1,100,1,10000,112222,11.222,4839500,0.094,622,0.757
8192,8,16,1,100,5,10000,114710,11.471,4839500,0.094,3110,0.757
8192,8,16,1,100,9,10000,117198,11.72,4839500,0.094,5598,0.757
8192,8,16,1,100,13,10000,119686,11.969,4839500,0.094,8086,0.757
8192,8,16,2,25,1,10000,35743,3.574,1209875,0.094,343,0.866
8192,8,16,2,25,5,10000,37115,3.712,1209875,0.094,1715,0.866
8192,8,16,2,25,9,10000,38487,3.849,1209875,0.094,3087,0.866
8192,8,16,2,25,13,10000,39859,3.986,1209875,0.094,4459,0.866
8192,8,16,2,50,1,10000,61143,6.114,2419750,0.094,343,0.866
8192,8,16,2,50,5,10000,62515,6.252,2419750,0.094,1715,0.866
8192,8,16,2,50,9,10000,63887,6.389,2419750,0.094,3087,0.866
8192,8,16,2,50,13,10000,65259,6.526,2419750,0.094,4459,0.866
8192,8,16,2,75,1,10000,86543,8.654,3629625,0.094,343,0.866
8192,8,16,2,75,5,10000,87915,8.791,3629625,0.094,1715,0.866
8192,8,16,2,75,9,10000,89287,8.929,3629625,0.094,3087,0.866
8192,8,16,2,75,13,10000,90659,9.066,3629625,0.094,4459,0.866
8192,8,16,2,100,1,10000,111943,11.194,4839500,0.094,343,0.866
8192,8,16,2,100,5,10000,113315,11.332,4839500,0.094,1715,0.866
8192,8,16,2,100,9,10000,114687,11.469,4839500,0.094,3087,0.866
8192,8,16,2,100,13,10000,116059,11.606,4839500,0.094,4459,0.866
8192,16,1,1,25,1,10000,23522,2.352,12900,0.914,622,0.757
8192,16,1,1,25,5,10000,26010,2.601,12900,0.914,3110,0.757
8192,16,1,1,25,9,10000,28498,2.85,12900,0.914,5598,0.757
8192,16,1,1,25,13,10000,30986,3.099,12900,0.914,8086,0.757
8192,16,1,1,50,1,10000,36422,3.642,25800,0.914,622,0.757
8192,16,1,1,50,5,10000,38910,3.891,25800,0.914,3110,0.757
8192,16,1,1,50,9,10000,41398,4.14,25800,0.914,5598,0.757
8192,16,1,1,50,13,10000,43886,4.389,25800,0.914,8086,0.757
8192,16,1,1,75,1,10000,49322,4.932,38700,0.914,622,0.757
8192,16,1,1,75,5,10000,51810,5.181,38700,0.914,3110,0.757
8192,16,1,1,75,9,10000,54298,5.43,38700,0.914,5598,0.757
8192,16,1,1,75,13,10000,56786,5.679,38700,0.914,8086,0.757
8192,16,1,1,100,1,10000,62222,6.222,51600,0.914,622,0.757
8192,16,1,1,100,5,10000,64710,6.471,51600,0.914,3110,0.757
8192,16,1,1,100,9,10000,67198,6.72,51600,0.914,5598,0.757
8192,16,1,1,100,13,10000,69686,6.969,51600,0.914,8086,0.757
8192,16,1,2,25,1,10000,23243,2.324,12900,0.914,343,0.866
8192,16,1,2,25,5,10000,24615,2.462,12900,0.914,1715,0.866
8192,16,1,2,25,9,10000,25987,2.599,12900,0.914,3087,0.866
8192,16,1,2,25,13,10000,27359,2.736,12900,0.914,4459,0.866
8192,16,1,2,50,1,10000,36143,3.614,25800,0.914,343,0.866
8192,16,1,2,50,5,10000,37515,3.752,25800,0.914,1715,0.866
8192,16,1,2,50,9,10000,38887,3.889,25800,0.914,3087,0.866
8192,16,1,2,50,13,10000,40259,4.026,25800,0.914,4459,0.866
8192,16,1,2,75,1,10000,49043,4.904,38700,0.914,343,0.866
8192,16,1,2,75,5,10000,50415,5.042,38700,0.914,1715,0.866
8192,16,1,2,75,9,10000,51787,5.179,38700,0.914,3087,0.866
8192,16,1,2,75,13,10000,53159,5.316,38700,0.914,4459,0.866
8192,16,1,2,100,1,10000,61943,6.194,51600,0.914,343,0.866
8192,16,1,2,100,5,10000,63315,6.332,51600,0.914,1715,0.866
8192,16,1,2,100,9,10000,64687,6.469,51600,0.914,3087,0.866
8192,16,1,2,100,13,10000,66059,6.606,51600,0.914,4459,0.866
8192,16,2,1,25,1,10000,23547,2.355,85700,0.616,622,0.757
8192,16,2,1,25,5,10000,26035,2.603,85700,0.616,3110,0.757
8192,16,2,1,25,9,10000,28523,2.852,85700,0.616,5598,0.757
8192,16,2,1,25,13,10000,31011,3.101,85700,0.616,8086,0.757
8192,16,2,1,50,1,10000,36472,3.647,171400,0.616,622,0.757
8192,16,2,1,50,5,10000,38960,3.896,171400,0.616,3110,0.757
8192,16,2,1,50,9,10000,41448,4.145,171400,0.616,5598,0.757
8192,16,2,1,50,13,10000,43936,4.394,171400,0.616,8086,0.757
8192,16,2,1,75,1,10000,49397,4.94,257100,0.616,622,0.757
8192,16,2,1,75,5,10000,51885,5.189,257100,0.616,3110,0.757
8192,16,2,1,75,9,10000,54373,5.437,257100,0.616,5598,0.757
8192,16,2,1,75,13,10000,56861,5.686,257100,0.616,8086,0.757
8192,16,2,1,100,1,10000,62322,6.232,342800,0.616,622,0.757
8192,16,2,1,100,5,10000,64810,6.481,342800,0.616,3110,0.757
8192,16,2,1,100,9,10000,67298,6.73,342800,0.616,5598,0.757
8192,16,2,1,100,13,10000,69786,6.979,342800,0.616,8086,0.757
8192,16,2,2,25,1,10000,23268,2.327,85700,0.616,343,0.866
8192,16,2,2,25,5,10000,24640,2.464,85700,0.616,1715,0.866
8192,16,2,2,25,9,10000,26012,2.601,85700,0.616,3087,0.866
8192,16,2,2,25,13,10000,27384,2.738,85700,0.616,4459,0.866
8192,16,2,2,50,1,10000,36193,3.619,171400,0.616,343,0.866
8192,16,2,2,50,5,10000,37565,3.756,171400,0.616,1715,0.866
8192,16,2,2,50,9,10000,38937,3.894,171400,0.616,3087,0.866
8192,16,2,2,50,13,10000,40309,4.031,171400,0.616,4459,0.866
8192,16,2,2,75,1,10000,49118,4.912,257100,0.616,343,0.866
8192,16,2,2,75,5,10000,50490,5.049,257100,0.616,1715,0.866
8192,16,2,2,75,9,10000,51862,5.186,257100,0.616,3087,0.866
8192,16,2,2,75,13,10000,53234,5.323,257100,0.616,4459,0.866
8192,16,2,2,100,1,10000,62043,6.204,342800,0.616,343,0.866
8192,16,2,2,100,5,10000,63415,6.341,342800,0.616,1715,0.866
8192,16,2,2,100,9,10000,64787,6.479,342800,0.616,3087,0.866
8192,16,2,2,100,13,10000,66159,6.616,342800,0.616,4459,0.866
8192,16,4,1,25,1,10000,23547,2.355,235175,0.369,622,0.757
8192,16,4,1,25,5,10000,26035,2.603,235175,0.369,3110,0.757
8192,16,4,1,25,9,10000,28523,2.852,235175,0.369,5598,0.757
8192,16,4,1,25,13,10000,31011,3.101,235175,0.369,8086,0.757
8192,16,4,1,50,1,10000,36472,3.647,470350,0.369,622,0.757
8192,16,4,1,50,5,10000,38960,3.896,470350,0.369,3110,0.757
8192,16,4,1,50,9,10000,41448,4.145,470350,0.369,5598,0.757
8192,16,4,1,50,13,10000,43936,4.394,470350,0.369,8086,0.757
8192,16,4,1,75,1,10000,49397,4.94,705525,0.369,622,0.757
8192,16,4,1,75,5,10000,51885,5.189,705525,0.369,3110,0.757
8192,16,4,1,75,9,10000,54373,5.437,705525,0.369,5598,0.757
8192,16,4,1,75,13,10000,56861,5.686,705525,0.369,8086,0.757
8192,16,4,1,100,1,10000,62322,6.232,940700,0.369,622,0.757
8192,16,4,1,100,5,10000,64810,6.481,940700,0.369,3110,0.757
8192,16,4,1,100,9,10000,67298,6.73,940700,0.369,5598,0.757
8192,16,4,1,100,13,10000,69786,6.979,940700,0.369,8086,0.757
8192,16,4,2,25,1,10000,23268,2.327,235175,0.369,343,0.866
8192,16,4,2,25,5,10000,24640,2.464,235175,0.369,1715,0.866
8192,16,4,2,25,9,10000,26012,2.601,235175,0.369,3087,0.866
8192,16,4,2,25,13,10000,27384,2.738,235175,0.369,4459,0.866
8192,16,4,2,50,1,10000,36193,3.619,470350,0.369,343,0.866
8192,16,4,2,50,5,10000,37565,3.756,470350,0.369,1715,0.866
8192,16,4,2,50,9,10000,38937,3.894,470350,0.369,3087,0.866
8192,16,4,2,50,13,10000,40309,4.031,470350,0.369,4459,0.866
8192,16,4,2,75,1,10000,49118,4.912,705525,0.369,343,0.866
8192,16,4,2,75,5,10000,50490,5.049,705525,0.369,1715,0.866
8192,16,4,2,75,9,10000,51862,5.186,705525,0.369,3087,0.866
8192,16,4,2,75,13,10000,53234,5.323,705525,0.369,4459,0.866
8192,16,4,2,100,1,10000,62043,6.204,940700,0.369,343,0.866
8192,16,4,2,100,5,10000,63415,6.341,940700,0.369,1715,0.866
8192,16,4,2,100,9,10000,64787,6.479,940700,0.369,3087,0.866
8192,16,4,2,100,13,10000,66159,6.616,940700,0.369,4459,0.866
8192,16,8,1,25,1,10000,23497,2.35,535300,0.205,622,0.757
8192,16,8,1,25,5,10000,25985,2.599,535300,0.205,3110,0.757
8192,16,8,1,25,9,10000,28473,2.847,535300,0.205,5598,0.757
