size,block_size,assoc,predictor,miss_penalty,pipeline_depth,instructions,cycles,CPI,cache_stalls,cache_hitrate,branch_stalls,branch_hitrate
64,8,4,2,25,13,10000,259775,25.977,999500,0.0,0,
64,8,4,2,50,1,10000,509550,50.955,1999000,0.0,0,
64,8,4,2,50,5,10000,509550,50.955,1999000,0.0,0,
64,8,4,2,50,9,10000,509550,50.955,1999000,0.0,0,
64,8,4,2,50,13,10000,509550,50.955,1999000,0.0,0,
64,8,4,2,75,1,10000,759325,75.933,2998500,0.0,0,
64,8,4,2,75,5,10000,759325,75.933,2998500,0.0,0,
64,8,4,2,75,9,10000,759325,75.933,2998500,0.0,0,
64,8,4,2,75,13,10000,759325,75.933,2998500,0.0,0,
64,8,4,2,100,1,10000,1009100,100.91,3998000,0.0,0,
64,8,4,2,100,5,10000,1009100,100.91,3998000,0.0,0,
64,8,4,2,100,9,10000,1009100,100.91,3998000,0.0,0,
64,8,4,2,100,13,10000,1009100,100.91,3998000,0.0,0,
64,8,8,1,25,1,10000,259775,25.977,1999050,0.0,0,
64,8,8,1,25,5,10000,259775,25.977,1999050,0.0,0,
64,8,8,1,25,9,10000,259775,25.977,1999050,0.0,0,
64,8,8,1,25,13,10000,259775,25.977,1999050,0.0,0,
64,8,8,1,50,1,10000,509550,50.955,3998100,0.0,0,
64,8,8,1,50,5,10000,509550,50.955,3998100,0.0,0,
64,8,8,1,50,9,10000,509550,50.955,3998100,0.0,0,
64,8,8,1,50,13,10000,509550,50.955,3998100,0.0,0,
64,8,8,1,75,1,10000,759325,75.933,5997150,0.0,0,
64,8,8,1,75,5,10000,759325,75.933,5997150,0.0,0,
64,8,8,1,75,9,10000,759325,75.933,5997150,0.0,0,
64,8,8,1,75,13,10000,759325,75.933,5997150,0.0,0,
64,8,8,1,100,1,10000,1009100,100.91,7996200,0.0,0,
64,8,8,1,100,5,10000,1009100,100.91,7996200,0.0,0,
64,8,8,1,100,9,10000,1009100,100.91,7996200,0.0,0,
64,8,8,1,100,13,10000,1009100,100.91,7996200,0.0,0,
64,8,8,2,25,1,10000,259775,25.977,1999050,0.0,0,
64,8,8,2,25,5,10000,259775,25.977,1999050,0.0,0,
64,8,8,2,25,9,10000,259775,25.977,1999050,0.0,0,
64,8,8,2,25,13,10000,259775,25.977,1999050,0.0,0,
64,8,8,2,50,1,10000,509550,50.955,3998100,0.0,0,
64,8,8,2,50,5,10000,509550,50.955,3998100,0.0,0,
64,8,8,2,50,9,10000,509550,50.955,3998100,0.0,0,
64,8,8,2,50,13,10000,509550,50.955,3998100,0.0,0,
64,8,8,2,75,1,10000,759325,75.933,5997150,0.0,0,
64,8,8,2,75,5,10000,759325,75.933,5997150,0.0,0,
64,8,8,2,75,9,10000,759325,75.933,5997150,0.0,0,
64,8,8,2,75,13,10000,759325,75.933,5997150,0.0,0,
64,8,8,2,100,1,10000,1009100,100.91,7996200,0.0,0,
64,8,8,2,100,5,10000,1009100,100.91,7996200,0.0,0,
64,8,8,2,100,9,10000,1009100,100.91,7996200,0.0,0,
64,8,8,2,100,13,10000,1009100,100.91,7996200,0.0,0,
64,16,1,1,25,1,10000,259725,25.973,249725,0.001,0,
64,16,1,1,25,5,10000,259725,25.973,249725,0.001,0,
64,16,1,1,25,9,10000,259725,25.973,249725,0.001,0,
64,16,1,1,25,13,10000,259725,25.973,249725,0.001,0,
64,16,1,1,50,1,10000,509450,50.945,499450,0.001,0,
64,16,1,1,50,5,10000,509450,50.945,499450,0.001,0,
64,16,1,1,50,9,10000,509450,50.945,499450,0.001,0,
64,16,1,1,50,13,10000,509450,50.945,499450,0.001,0,
64,16,1,1,75,1,10000,759175,75.918,749175,0.001,0,
64,16,1,1,75,5,10000,759175,75.918,749175,0.001,0,
64,16,1,1,75,9,10000,759175,75.918,749175,0.001,0,
64,16,1,1,75,13,10000,759175,75.918,749175,0.001,0,
64,16,1,1,100,1,10000,1008900,100.89,998900,0.001,0,
64,16,1,1,100,5,10000,1008900,100.89,998900,0.001,0,
64,16,1,1,100,9,10000,1008900,100.89,998900,0.001,0,
64,16,1,1,100,13,10000,1008900,100.89,998900,0.001,0,
64,16,1,2,25,1,10000,259725,25.973,249725,0.001,0,
64,16,1,2,25,5,10000,259725,25.973,249725,0.001,0,
64,16,1,2,25,9,10000,259725,25.973,249725,0.001,0,
64,16,1,2,25,13,10000,259725,25.973,249725,0.001,0,
64,16,1,2,50,1,10000,509450,50.945,499450,0.001,0,
64,16,1,2,50,5,10000,509450,50.945,499450,0.001,0,
64,16,1,2,50,9,10000,509450,50.945,499450,0.001,0,
64,16,1,2,50,13,10000,509450,50.945,499450,0.001,0,
64,16,1,2,75,1,10000,759175,75.918,749175,0.001,0,
64,16,1,2,75,5,10000,759175,75.918,749175,0.001,0,
64,16,1,2,75,9,10000,759175,75.918,749175,0.001,0,
64,16,1,2,75,13,10000,759175,75.918,749175,0.001,0,
64,16,1,2,100,1,10000,1008900,100.89,998900,0.001,0,
64,16,1,2,100,5,10000,1008900,100.89,998900,0.001,0,
64,16,1,2,100,9,10000,1008900,100.89,998900,0.001,0,
64,16,1,2,100,13,10000,1008900,100.89,998900,0.001,0,
64,16,2,1,25,1,10000,259725,25.973,499525,0.001,0,
64,16,2,1,25,5,10000,259725,25.973,499525,0.001,0,
64,16,2,1,25,9,10000,259725,25.973,499525,0.001,0,
64,16,2,1,25,13,10000,259725,25.973,499525,0.001,0,
64,16,2,1,50,1,10000,509450,50.945,999050,0.001,0,
64,16,2,1,50,5,10000,509450,50.945,999050,0.001,0,
64,16,2,1,50,9,10000,509450,50.945,999050,0.001,0,
64,16,2,1,50,13,10000,509450,50.945,999050,0.001,0,
64,16,2,1,75,1,10000,759175,75.918,1498575,0.001,0,
64,16,2,1,75,5,10000,759175,75.918,1498575,0.001,0,
64,16,2,1,75,9,10000,759175,75.918,1498575,0.001,0,
64,16,2,1,75,13,10000,759175,75.918,1498575,0.001,0,
64,16,2,1,100,1,10000,1008900,100.89,1998100,0.001,0,
64,16,2,1,100,5,10000,1008900,100.89,1998100,0.001,0,
64,16,2,1,100,9,10000,1008900,100.89,1998100,0.001,0,
64,16,2,1,100,13,10000,1008900,100.89,1998100,0.001,0,
64,16,2,2,25,1,10000,259725,25.973,499525,0.001,0,
64,16,2,2,25,5,10000,259725,25.973,499525,0.001,0,
64,16,2,2,25,9,10000,259725,25.973,499525,0.001,0,
64,16,2,2,25,13,10000,259725,25.973,499525,0.001,0,
64,16,2,2,50,1,10000,509450,50.945,999050,0.001,0,
64,16,2,2,50,5,10000,509450,50.945,999050,0.001,0,
64,16,2,2,50,9,10000,509450,50.945,999050,0.001,0,
64,16,2,2,50,13,10000,509450,50.945,999050,0.001,0,
64,16,2,2,75,1,10000,759175,75.918,1498575,0.001,0,
64,16,2,2,75,5,10000,759175,75.918,1498575,0.001,0,
64,16,2,2,75,9,10000,759175,75.918,1498575,0.001,0,
64,16,2,2,75,13,10000,759175,75.918,1498575,0.001,0,
64,16,2,2,100,1,10000,1008900,100.89,1998100,0.001,0,
64,16,2,2,100,5,10000,1008900,100.89,1998100,0.001,0,
64,16,2,2,100,9,10000,1008900,100.89,1998100,0.001,0,
64,16,2,2,100,13,10000,1008900,100.89,1998100,0.001,0,
64,16,4,1,25,1,10000,259775,25.977,999525,0.0,0,
64,16,4,1,25,5,10000,259775,25.977,999525,0.0,0,
64,16,4,1,25,9,10000,259775,25.977,999525,0.0,0,
64,16,4,1,25,13,10000,259775,25.977,999525,0.0,0,
64,16,4,1,50,1,10000,509550,50.955,1999050,0.0,0,
64,16,4,1,50,5,10000,509550,50.955,1999050,0.0,0,
64,16,4,1,50,9,10000,509550,50.955,1999050,0.0,0,
64,16,4,1,50,13,10000,509550,50.955,1999050,0.0,0,
64,16,4,1,75,1,10000,759325,75.933,2998575,0.0,0,
64,16,4,1,75,5,10000,759325,75.933,2998575,0.0,0,
64,16,4,1,75,9,10000,759325,75.933,2998575,0.0,0,
64,16,4,1,75,13,10000,759325,75.933,2998575,0.0,0,
64,16,4,1,100,1,10000,1009100,100.91,3998100,0.0,0,
64,16,4,1,100,5,10000,1009100,100.91,3998100,0.0,0,
64,16,4,1,100,9,10000,1009100,100.91,3998100,0.0,0,
64,16,4,1,100,13,10000,1009100,100.91,3998100,0.0,0,
64,16,4,2,25,1,10000,259775,25.977,999525,0.0,0,
64,16,4,2,25,5,10000,259775,25.977,999525,0.0,0,
64,16,4,2,25,9,10000,259775,25.977,999525,0.0,0,
64,16,4,2,25,13,10000,259775,25.977,999525,0.0,0,
64,16,4,2,50,1,10000,509550,50.955,1999050,0.0,0,
64,16,4,2,50,5,10000,509550,50.955,1999050,0.0,0,
64,16,4,2,50,9,10000,509550,50.955,1999050,0.0,0,
64,16,4,2,50,13,10000,509550,50.955,1999050,0.0,0,
64,16,4,2,75,1,10000,759325,75.933,2998575,0.0,0,
64,16,4,2,75,5,10000,759325,75.933,2998575,0.0,0,
64,16,4,2,75,9,10000,759325,75.933,2998575,0.0,0,
64,16,4,2,75,13,10000,759325,75.933,2998575,0.0,0,
64,16,4,2,100,1,10000,1009100,100.91,3998100,0.0,0,
64,16,4,2,100,5,10000,1009100,100.91,3998100,0.0,0,
64,16,4,2,100,9,10000,1009100,100.91,3998100,0.0,0,
64,16,4,2,100,13,10000,1009100,100.91,3998100,0.0,0,
64,32,1,1,25,1,10000,259725,25.973,249725,0.001,0,
64,32,1,1,25,5,10000,259725,25.973,249725,0.001,0,
64,32,1,1,25,9,10000,259725,25.973,249725,0.001,0,
64,32,1,1,25,13,10000,259725,25.973,249725,0.001,0,
64,32,1,1,50,1,10000,509450,50.945,499450,0.001,0,
64,32,1,1,50,5,10000,509450,50.945,499450,0.001,0,
64,32,1,1,50,9,10000,509450,50.945,499450,0.001,0,
64,32,1,1,50,13,10000,509450,50.945,499450,0.001,0,
64,32,1,1,75,1,10000,759175,75.918,749175,0.001,0,
64,32,1,1,75,5,10000,759175,75.918,749175,0.001,0,
64,32,1,1,75,9,10000,759175,75.918,749175,0.001,0,
64,32,1,1,75,13,10000,759175,75.918,749175,0.001,0,
64,32,1,1,100,1,10000,1008900,100.89,998900,0.001,0,
64,32,1,1,100,5,10000,1008900,100.89,998900,0.001,0,
64,32,1,1,100,9,10000,1008900,100.89,998900,0.001,0,
64,32,1,1,100,13,10000,1008900,100.89,998900,0.001,0,
64,32,1,2,25,1,10000,259725,25.973,249725,0.001,0,
64,32,1,2,25,5,10000,259725,25.973,249725,0.001,0,
64,32,1,2,25,9,10000,259725,25.973,249725,0.001,0,
64,32,1,2,25,13,10000,259725,25.973,249725,0.001,0,
64,32,1,2,50,1,10000,509450,50.945,499450,0.001,0,
64,32,1,2,50,5,10000,509450,50.945,499450,0.001,0,
64,32,1,2,50,9,10000,509450,50.945,499450,0.001,0,
64,32,1,2,50,13,10000,509450,50.945,499450,0.001,0,
64,32,1,2,75,1,10000,759175,75.918,749175,0.001,0,
64,32,1,2,75,5,10000,759175,75.918,749175,0.001,0,
64,32,1,2,75,9,10000,759175,75.918,749175,0.001,0,
64,32,1,2,75,13,10000,759175,75.918,749175,0.001,0,
64,32,1,2,100,1,10000,1008900,100.89,998900,0.001,0,
64,32,1,2,100,5,10000,1008900,100.89,998900,0.001,0,
64,32,1,2,100,9,10000,1008900,100.89,998900,0.001,0,
64,32,1,2,100,13,10000,1008900,100.89,998900,0.001,0,
64,32,2,1,25,1,10000,259625,25.962,499425,0.001,0,
64,32,2,1,25,5,10000,259625,25.962,499425,0.001,0,
64,32,2,1,25,9,10000,259625,25.962,499425,0.001,0,
64,32,2,1,25,13,10000,259625,25.962,499425,0.001,0,
64,32,2,1,50,1,10000,509250,50.925,998850,0.001,0,
64,32,2,1,50,5,10000,509250,50.925,998850,0.001,0,
64,32,2,1,50,9,10000,509250,50.925,998850,0.001,0,
64,32,2,1,50,13,10000,509250,50.925,998850,0.001,0,
64,32,2,1,75,1,10000,758875,75.888,1498275,0.001,0,
64,32,2,1,75,5,10000,758875,75.888,1498275,0.001,0,
64,32,2,1,75,9,10000,758875,75.888,1498275,0.001,0,
64,32,2,1,75,13,10000,758875,75.888,1498275,0.001,0,
64,32,2,1,100,1,10000,1008500,100.85,1997700,0.001,0,
64,32,2,1,100,5,10000,1008500,100.85,1997700,0.001,0,
64,32,2,1,100,9,10000,1008500,100.85,1997700,0.001,0,
64,32,2,1,100,13,10000,1008500,100.85,1997700,0.001,0,
64,32,2,2,25,1,10000,259625,25.962,499425,0.001,0,
64,32,2,2,25,5,10000,259625,25.962,499425,0.001,0,
64,32,2,2,25,9,10000,259625,25.962,499425,0.001,0,
64,32,2,2,25,13,10000,259625,25.962,499425,0.001,0,
64,32,2,2,50,1,10000,509250,50.925,998850,0.001,0,
64,32,2,2,50,5,10000,509250,50.925,998850,0.001,0,
64,32,2,2,50,9,10000,509250,50.925,998850,0.001,0,
64,32,2,2,50,13,10000,509250,50.925,998850,0.001,0,
64,32,2,2,75,1,10000,758875,75.888,1498275,0.001,0,
64,32,2,2,75,5,10000,758875,75.888,1498275,0.001,0,
64,32,2,2,75,9,10000,758875,75.888,1498275,0.001,0,
64,32,2,2,75,13,10000,758875,75.888,1498275,0.001,0,
64,32,2,2,100,1,10000,1008500,100.85,1997700,0.001,0,
64,32,2,2,100,5,10000,1008500,100.85,1997700,0.001,0,
64,32,2,2,100,9,10000,1008500,100.85,1997700,0.001,0,
64,32,2,2,100,13,10000,1008500,100.85,1997700,0.001,0,
128,8,1,1,25,1,10000,259500,25.95,249500,0.002,0,
128,8,1,1,25,5,10000,259500,25.95,249500,0.002,0,
128,8,1,1,25,9,10000,259500,25.95,249500,0.002,0,
128,8,1,1,25,13,10000,259500,25.95,249500,0.002,0,
128,8,1,1,50,1,10000,509000,50.9,499000,0.002,0,
128,8,1,1,50,5,10000,509000,50.9,499000,0.002,0,
128,8,1,1,50,9,10000,509000,50.9,499000,0.002,0,
128,8,1,1,50,13,10000,509000,50.9,499000,0.002,0,
128,8,1,1,75,1,10000,758500,75.85,748500,0.002,0,
128,8,1,1,75,5,10000,758500,75.85,748500,0.002,0,
128,8,1,1,75,9,10000,758500,75.85,748500,0.002,0,
128,8,1,1,75,13,10000,758500,75.85,748500,0.002,0,
128,8,1,1,100,1,10000,1008000,100.8,998000,0.002,0,
128,8,1,1,100,5,10000,1008000,100.8,998000,0.002,0,
128,8,1,1,100,9,10000,1008000,100.8,998000,0.002,0,
128,8,1,1,100,13,10000,1008000,100.8,998000,0.002,0,
128,8,1,2,25,1,10000,259500,25.95,249500,0.002,0,
128,8,1,2,25,5,10000,259500,25.95,249500,0.002,0,
128,8,1,2,25,9,10000,259500,25.95,249500,0.002,0,
128,8,1,2,25,13,10000,259500,25.95,249500,0.002,0,
128,8,1,2,50,1,10000,509000,50.9,499000,0.002,0,
128,8,1,2,50,5,10000,509000,50.9,499000,0.002,0,
128,8,1,2,50,9,10000,509000,50.9,499000,0.002,0,
128,8,1,2,50,13,10000,509000,50.9,499000,0.002,0,
128,8,1,2,75,1,10000,758500,75.85,748500,0.002,0,
128,8,1,2,75,5,10000,758500,75.85,748500,0.002,0,
128,8,1,2,75,9,10000,758500,75.85,748500,0.002,0,
128,8,1,2,75,13,10000,758500,75.85,748500,0.002,0,
128,8,1,2,100,1,10000,1008000,100.8,998000,0.002,0,
128,8,1,2,100,5,10000,1008000,100.8,998000,0.002,0,
128,8,1,2,100,9,10000,1008000,100.8,998000,0.002,0,
128,8,1,2,100,13,10000,1008000,100.8,998000,0.002,0,
128,8,2,1,25,1,10000,259425,25.942,499200,0.001,0,
128,8,2,1,25,5,10000,259425,25.942,499200,0.001,0,
128,8,2,1,25,9,10000,259425,25.942,499200,0.001,0,
128,8,2,1,25,13,10000,259425,25.942,499200,0.001,0,
128,8,2,1,50,1,10000,508850,50.885,998400,0.001,0,
128,8,2,1,50,5,10000,508850,50.885,998400,0.001,0,
128,8,2,1,50,9,10000,508850,50.885,998400,0.001,0,
128,8,2,1,50,13,10000,508850,50.885,998400,0.001,0,
128,8,2,1,75,1,10000,758275,75.828,1497600,0.001,0,
128,8,2,1,75,5,10000,758275,75.828,1497600,0.001,0,
128,8,2,1,75,9,10000,758275,75.828,1497600,0.001,0,
128,8,2,1,75,13,10000,758275,75.828,1497600,0.001,0,
128,8,2,1,100,1,10000,1007700,100.77,1996800,0.001,0,
128,8,2,1,100,5,10000,1007700,100.77,1996800,0.001,0,
